"PID","AssessmentYear","Ward_name","DemandTax","DemandCess","DemandPenalty","DemandSWMCess","DemandTotal"
"63038","2009-10","1a","75","18","0","0","93"
"63038","2010-11","1a","75","18","0","0","93"
"63038","2011-12","1a","75","18","14","0","107"
"63038","2012-13","1a","71","17","0","0","88"
"63038","2013-14","1a","93","22","0","0","115"
"63038","2014-15","1a","71","18","0","0","89"
"63045","2002-03","1a","75","33","0","0","108"
"63045","2003-04","1a","75","18","0","0","93"
"63045","2004-05","1a","75","18","0","0","93"
"63045","2005-06","1a","75","18","0","0","93"
"63045","2006-07","1a","75","18","0","0","93"
"63045","2007-08","1a","75","18","0","0","93"
"63045","2008-09","1a","75","18","0","0","93"
"63045","2009-10","1a","78","18","0","0","96"
"63045","2010-11","1a","75","18","0","0","93"
"63045","2011-12","1a","75","18","10","0","103"
"63045","2012-13","1a","75","18","20","0","113"
"63045","2013-14","1a","98","24","2","0","124"
"63045","2014-15","1a","98","25","110","0","233"
"63050","2002-03","1a","0","0","0","0","0"
"63050","2003-04","1a","0","0","0","0","0"
"63050","2004-05","1a","0","0","0","0","0"
"63050","2005-06","1a","619","148","0","0","767"
"63050","2006-07","1a","615","147","0","0","762"
"63050","2007-08","1a","542","130","0","0","672"
"63050","2008-09","1a","537","128","0","0","665"
"63050","2009-10","1a","532","127","210","0","869"
"63050","2010-11","1a","527","126","0","0","653"
"63050","2011-12","1a","896","215","0","0","1111"
"63050","2012-13","1a","889","213","160","360","1622"
"63050","2013-14","1a","1013","243","0","360","1616"
"63050","2014-15","1a","964","251","0","360","1575"
"63050","2015-16","1a","130","34","114","0","278"
"63056","2002-03","1a","253","111","0","0","364"
"63056","2003-04","1a","243","48","0","0","291"
"63056","2004-05","1a","241","47","0","0","288"
"63056","2005-06","1a","264","63","0","0","327"
"63056","2006-07","1a","261","63","0","0","324"
"63056","2007-08","1a","259","62","0","0","321"
"63056","2008-09","1a","257","62","0","0","319"
"63056","2009-10","1a","893","214","0","0","1107"
"63056","2010-11","1a","422","101","0","0","523"
"63056","2011-12","1a","538","129","0","0","667"
"63056","2012-13","1a","553","133","100","180","966"
"63056","2013-14","1a","630","151","63","180","1024"
"63056","2014-15","1a","974","253","39","360","1626"
"63059","2002-03","1a","444","195","382","0","1021"
"63059","2003-04","1a","198","48","170","0","416"
"63059","2004-05","1a","197","47","169","0","413"
"63059","2005-06","1a","260","62","224","0","546"
"63059","2006-07","1a","258","62","222","0","542"
"63059","2007-08","1a","256","61","0","0","317"
"63059","2008-09","1a","578","139","497","0","1214"
"63059","2009-10","1a","573","138","424","0","1135"
"63059","2010-11","1a","568","60","284","0","912"
"63059","2011-12","1a","564","60","146","0","770"
"63059","2012-13","1a","559","59","11","0","629"
"63059","2013-14","1a","637","153","866","720","2376"
"63059","2014-15","1a","632","164","708","360","1864"
"63064","2002-03","1a","0","0","0","0","0"
"63064","2003-04","1a","0","0","0","0","0"
"63064","2004-05","1a","0","0","0","0","0"
"63064","2005-06","1a","0","0","0","0","0"
"63064","2006-07","1a","0","0","0","0","0"
"63064","2007-08","1a","0","0","0","0","0"
"63064","2008-09","1a","0","0","0","0","0"
"63064","2009-10","1a","0","0","0","0","0"
"63064","2010-11","1a","0","0","0","0","0"
"63064","2011-12","1a","742","178","178","0","1098"
"63064","2012-13","1a","736","176","0","0","912"
"63064","2013-14","1a","839","201","0","180","1220"
"63064","2014-15","1a","789","205","0","180","1174"
"63071","2002-03","1a","60","26","240","0","326"
"63071","2003-04","1a","60","26","0","0","86"
"63071","2004-05","1a","60","14","0","0","74"
"63071","2005-06","1a","60","14","0","0","74"
"63071","2006-07","1a","60","14","52","0","126"
"63071","2007-08","1a","60","14","48","0","122"
"63071","2008-09","1a","60","14","42","0","116"
"63071","2009-10","1a","60","14","34","0","108"
"63071","2010-11","1a","60","14","19","0","93"
"63071","2011-12","1a","60","14","16","0","90"
"63071","2012-13","1a","60","15","11","0","86"
"63071","2013-14","1a","78","19","106","0","203"
"63071","2014-15","1a","78","20","87","0","185"
"63077","2002-03","1a","48","21","0","0","69"
"63077","2003-04","1a","48","12","0","0","69"
"63077","2004-05","1a","48","12","0","0","69"
"63077","2005-06","1a","486","117","0","0","603"
"63077","2006-07","1a","642","154","1952","0","2748"
"63077","2007-08","1a","636","153","1781","0","2570"
"63077","2008-09","1a","631","151","1615","0","2397"
"63077","2009-10","1a","625","150","1450","0","2225"
"63077","2010-11","1a","619","149","1288","0","2056"
